seconds_since_Epoch,tested,positive,deaths
1587341882,45712,4903,160
1587436157,45712,5078,164
1587504827,48387,5269,180
1587598378,48387,5589,196
1587620702,48387,5610,201
1587687036,48387,5832,201
1587762002,52641,5832,201
1587832022,52641,6032,212
1587842567,71344,6089,212
1587849295,71344,6137,212
1587860522,71344,6213,213
1587925502,71344,6253,213
1587946721,73551,6270,216
1587954002,73626,6418,219
1587955787,73717,6421,219
1588006862,73732,6429,219
1588014902,73747,6467,219
1588028316,73997,6499,222
1588049762,74162,6539,228
1588090562,74359,6580,241
1588095422,75138,6644,242
1588106308,75827,6687,242
1588117925,75903,6750,242
1588179723,76584,6779,242
1588182062,77916,6814,245
1588204623,85367,6904,255
1588256643,87364,6943,267
1588266422,87364,6978,267
1588283882,87364,7019,269
1588292582,87976,7068,272
1588345982,89997,7085,279
1588372862,91933,7158,279
1588376822,91933,7294,289
1588436462,91933,7345,289
1588445522,91933,7382,289
1588449782,91933,7434,289
1588465622,91933,7611,289
1588525202,91933,7615,289
1588527023,91933,7695,289
1588548782,91933,7888,290
1588602602,101435,7898,292
1588622342,102374,7984,295
1588625463,103117,8025,296
1588642682,103302,8112,298
1588692242,105083,8120,310
1588697823,106003,8206,310
1588715179,106766,8285,313
1588719183,107602,8437,315
1588774922,108269,8449,339
1588791962,109516,8532,340
1588814522,112068,8691,343
1588883463,115173,8898,349
1588896482,116319,9046,369
1588957562,117301,9048,371
1588962543,117301,9188,374
1588979282,120114,9221,375
1588979343,120114,9375,383
1588994582,122396,9385,383
1589036822,122987,9386,385
1589047202,122987,9486,388
1589078462,125995,9668,390
1589128022,126557,9692,393
1589139602,126594,9736,393
1589147222,127421,9777,393
1589158202,128506,9889,393
1589208122,129426,9904,393
1589223723,129444,9953,401
1589241602,129444,10009,401
1589246342,129444,10164,403
1589301242,129444,10167,423
1589304002,131681,10260,428
1589328642,135079,10464,435
1589380442,135079,10468,440
1589387282,135079,10494,442
1589399942,135691,10564,445
1589420702,138103,10700,450
1589488682,140876,10895,466
1589489402,141985,10968,467
1589518300,144422,11101,473
1589557142,146051,11101,473
1589562722,146063,11216,476
1589598483,149624,11373,483
1589647202,150717,11389,485
1589659862,150717,11505,485
1589660762,153494,11523,485
1589688782,155113,11674,485
1589729462,156350,11742,485
1589747643,156350,11771,488
1589810162,156350,12042,488
1589818982,156350,12052,488
1589828523,156350,12086,489
1589831762,157123,12086,489
1589848383,157208,12086,489
1589925869,157566,12376,504
1589993582,164450,12699,514
1590006183,167188,12744,517
1590027603,168120,13052,522
1590079262,168120,13058,528
1590116371,174074,13288,529
1590176522,177079,13476,536
1590180182,177768,13476,536
1590220142,179272,13670,541
1590270482,182676,13938,546
